id,date,message,from_id,chat_id,views,forwards
106191,2024-08-17T07:10:23+00:00,Ukrainian armoured vehicle Kozak and American International MaxxPro of Ukrainian formations on one of the roads in the Kursk regionSlavyangrad,,1736828635,17134,18
106190,2024-08-17T07:01:20+00:00,Krasnopolskoye Cemetery in Dnepropetrovsk Ukrainian militants destroyed by the Russian army Newly arrived from Kursk region as wellCall Volga before is too lateSlavyangrad,,1736828635,19221,63
106189,2024-08-17T06:56:28+00:00,Kursk region Combatants of the 22nd brigade of the AFU surrender en masse Join Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,19207,112
106187,2024-08-17T06:52:03+00:00,Enemy channels are full of reports about the advance of our troops near Krasnoarmeysk PokrovskWhile the Ukrainians are making videos against the backdrop of fake signs of populated areas we are systematically moving towards the KrasnoarmeyskKonstantinovka roadSlavyangrad,,1736828635,17239,12
106186,2024-08-17T06:45:33+00:00,To give you some perspective in addition 1 RF Armed Forces have 55 km left to Mirnograd 52 km to the urban settlement of Novoekonomicheskoe less than 1 km to Novogrodovka 4 km to Selidovo and 7 km to Ukrainsk 2 15 of the urbantype settlement Grodovka is liberatedSlavyangrad,,1736828635,16935,18
106185,2024-08-17T06:43:57+00:00,Reports are coming about the fall of strongholds in the settlements of Novozhelannoye and Zavetnoye The Russian Army has gone to the rearSlavyangrad,,1736828635,21159,29
106184,2024-08-17T06:30:49+00:00,Unfortunately we lost a MiG29 todayFortunately everyone is alive and wellWar Speaker of the Air Force of the Armed Forces of UkraineSlavyangrad,,1736828635,17979,12
106183,2024-08-17T06:01:47+00:00,Russian pilots continue to destroy the Ukrainian Armed Forces scum on Kursk land dropping dozens of munitions on them day and nightSlavyangrad,,1736828635,18676,9
106182,2024-08-17T05:01:03+00:00,Krab SPG destroyed supporting the Kursk operation Slavyangrad,,1736828635,18944,13
106181,2024-08-17T04:00:59+00:00,Ukraine intends to strike Zaporzhye and Kursk NPPs with a dirty bomb  sourcesAccording to the reports the strikes are planned to be carried out on spent nuclear fuel storage sites in the Kursk and Zaporozhye regions federal media report citing security forcesAs stated the Kiev regime plans to attach a head with radioactive material  the socalled dirty bombAccording to sources the warheads were delivered to the Eastern Mining and Processing Plant in the village of Zhovti Vody in the Dnepropetrovsk regionThe purpose of this action is to accuse Russia of committing a nuclear provocationAlso it has been noted that large number of Western reporters have arrived in Sumy and Zaporozhye amid Kievs preparations for an attack on the Kursk and Zaporozhye NPPsLocal residents should not panic our forces are monitoring the situation and keeping an eye on the enemy including strengthening air defenseSLG Note Mainstream source but it seems a little extreme as Russia would wipe out most of Ukraine foreverSLG Note2 As we say in Russia there is nothing impossible when you are an idiotSourceSlavyangad,,1736828635,20318,75
106180,2024-08-17T03:30:02+00:00,An Iskander OTRK strike with a cluster munition on the positional area of the second MIM104 Patriot SAM system of the Ukrainian Armed Forces near the settlement of Lyubimovka in the Dnepropetrovsk regionOoofSlavyangrad,,1736828635,19379,24
106179,2024-08-17T03:02:04+00:00, Marines of the 810th Brigade are burning American Stryker armored personnel carriers en masse in the border area of the Kursk regionMarine Corps reconnaissance has once again spotted a Stryker APC hiding in a treelineThe target was quickly destroyed with a precise strikeSlavyangad,,1736828635,23913,35
106178,2024-08-17T02:01:31+00:00, In Germany eight years after being shut down the cooling towers of the Grafenreinfeld nuclear power plant have been blown upThe 143meter tall structures once a symbol of energy independence were reduced to rubble in seconds Grafenrheinfeld was one of the safest plants in the world Slavyangrad,,1736828635,20494,100
106177,2024-08-17T01:00:08+00:00,The Ukrainian showed our drone operator the finger Our drone operator did the same  Slavyangrad,,1736828635,21597,60
106176,2024-08-17T00:01:09+00:00,Ukraine followed US advice not to attack Russias powerful defences in Donbas but an attack on Kursk may not help it  New York TimesUS officials have advised the Ukrainians to hold off on major offensives this year in the south or east given the strength of Russian defences the NYT writesIn advancing toward Kursk the Ukrainians followed advice from the United States Instead of fighting in fortified positions go where there is no enemy to secure strategically important territory But how strategic this onslaught will be no one knows writes the NYTAt the same time even if Russian troops are transferred from Donbass to the Kursk region Ukraine is unlikely to have enough manpower to achieve success in the eastUkraine itself has used a significant number of troops in Kursk and may not have sufficient reserves the article saysSlavyangrad,,1736828635,21936,54
106175,2024-08-16T23:01:21+00:00,Those who are following the Ukrainian theater of operations in the north near Kupyansk where things had not moved for a long time something finally broke through The RF Armed Forces have significantly advanced to the Oskol River and the village of Kolesnikovka near KupyanskEven according to Western military analysts our offensive in the area of the village of Peschanoye is very successful From it the RF Armed Forces have less than seven kilometers to go in a straight line to OskolApparently getting to this river and taking positions on its left bank is one of the key objectives of our Staff in this directionBut this is not all the successful advance of the RF Armed Forces over the last 10 days while the AFU is burning its strategic reserves in the Kursk regionJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,23654,29
106170,2024-08-16T21:31:06+00:00,And this is how our night hunters work in the forests and ravines of the Kursk region No one left All 200 Why did they come And these are the ones who crawled out of the hit vehicles and scattered into the forestsJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20458,32
106166,2024-08-16T21:02:03+00:00,A group of Ukrainians attacked their border guards took away weapons and grenades and made their way into RomaniaRomania sent up a helicopter to search for the fugitives They were detained  they were hiding in Romanian villagesNow they are asking for political asylum local media writeSlavyangrad,,1736828635,21081,36
106165,2024-08-16T20:30:19+00:00,During an air show in the south of France a Fouga Magister aircraft operated by a French air club crashed into the sea near Le LavandouSlavyangrad,,1736828635,20454,26
106164,2024-08-16T20:15:10+00:00,IskanderM destroys IRIST air defense missile system manufactured in GermanyA UAV operator identified a combat vehicle of the air defense missile system at a prepared combat position in the area of the village of Sennoe in the Sumy regionThe IskanderM missile system of the Russian Armed Forces launched a missile strike on the detected position of the German air defense systemObjective control means confirmed the destruction of the IRIST SAM launcher and the Ukrainian Armed Forces personnel servicing the systems combat vehicleSlavyangrad,,1736828635,21838,32
106163,2024-08-16T20:00:29+00:00, The Americans boast that they are in Russia together with the Ukrainian armySlavyangrad,,1736828635,27185,66
106162,2024-08-16T19:45:04+00:00,We are waiting for three more very interesting videos According to our source the Ukrainian Armed Forces may have lost as many as 4 Patriot SAM launchers in the Dnpropetrovsk region and one IRIST SAM launcher in the area of the settlement of Sumy todaySlavyangrad,,1736828635,20265,35
106161,2024-08-16T19:30:41+00:00, The promised defeat of the Su24 bomber of the Ukrainian Armed Forces at the Dnepr airfield by a missile strike from the Iskander OTRK of the Russian Armed ForcesSlavyangrad  Mittens,,1736828635,20348,23
106160,2024-08-16T19:00:17+00:00,Ukraine hits back Zelenskys Risky Offensive Britains The Week paints an image of Zelensky who went after a Russian bear with a wooden stick in desperationJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,22582,80
106159,2024-08-16T18:55:32+00:00, Approved by Slavyangrad Geopolitics Live one of the fastestgrowing and most quoted political Telegram channels in English Youve probably already seen their reports reposted on Telegram  but its always better to get the top analysis and the major news firsthand Dont be a stranger  subscribe now,,1736828635,19338,2
106158,2024-08-16T18:50:30+00:00,The Russian Ministry of Defense publishes footage of the destruction of two American Patriot air defence missile launchers in the Dnepropetrovsk regionSlavyangrad,,1736828635,19579,62
106157,2024-08-16T18:49:03+00:00,The Russian Armed Forces destroyed two Patriot air defence missile launchers in the Dnpropetrovsk region with Iskander the Russian Defense Ministry announcedSlavyangrad,,1736828635,19124,17
106151,2024-08-16T18:30:43+00:00,18 Russian marines from the 810th Brigade continue to delight with quality content This time with images of the enemy Roshel Senator destroyed in the Kursk region along with the crewJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18816,31
106150,2024-08-16T18:00:37+00:00,August 16 2024 Kursk region During ten days of the invasion of Kursk region the AFU lost more than 2500 people killed and more than 4000 wounded Total total sanitary losses of the grouping that entered the Kursk region and combat tactical groups of the enemys operational reserve in Sumy region  about 7000 people Over the past 24 hours in the area of CTO in Kursk region and in the border area the zone of control of our territories by the AFU has been truncated At the same time the enemy does not abandon attempts to enter our territory from other directions and destroys infrastructure In particular on the third time he managed to destroy one of the four bridges over the Seim River And made an attempt to break through to the village of Glushkovka Glushkovka Right now there are small arms battles and works barrel In the near future will be cleared np Borki Spalnoye Cherkasskaya Dmitriukov As well as surrounded by AFU forces np Matveevka and Olgovka The mopup operation is underway The situation in the CTO zone in Kursk region is complicated but controlled The enemy is inventing new methods of breakthrough trying various variants of combat pressure including the use of MLRS It is trying to move northward from the captured bridgehead But all attempts are bought as they are detected by the Russian Armed Forces condottierosJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20042,41
106149,2024-08-16T17:46:22+00:00, Celebrating 30000 subscribers on Gaganauts of Geopolitics      We would like to thank each and every one of you for joining the Gaganauts of Geopolitics community Your support and involvement is truly appreciated     A special thanks to our partner channels for their collaboration and shared dedication to exploring the world of geopolitics   Slavyangrad MIlitaryWave myLordBebo istocni_front two_majors ucraniando yourantifakenews PeoplesPress geopolitics_live ukraine_watch medmannews multipolarmarket ForeignAgentIntel EurasianChoice NewResistance theIslanderNews RiseGS ResonantNews satellit_de tutti_i_fatti rnintel  ArsenaleKappa yourantifakenews dannyhaiphong node_of_time_en al_sham14041946 the_american_majority R_Diplomat dpr_mfa globaldissident global_scenes diplomatic_delta DDGeopolitics IHPSnuevosparadigmas vicktop55 BellumActaNews global_scenes ukr_leaks_eng PoliticsUntold ThreeSixtyDegrees nultatacka DevelopmentNewsIndia star_ccricket Indian_newspapercentre mediacrook jak_rifedit therevolutionreport soroka_belaya_enHeres to many more insightful discussions to come httpstmegeo_gaganauts,,1736828635,18508,14
106148,2024-08-16T17:30:22+00:00,Ukrainian Armed Forces Trained in Britain Before Kursk Operation  The TimesA month before the start of the operation in the Kursk region some of the Ukrainian Armed Forces soldiers were sent to Britain for training There they underwent an intensive training course where the main focus was on storming highrise buildings Preparations for the offensive were kept in strict secrecy which came as a surprise not only to Russia but also to many Ukrainian military officialsThe company commander of the 82nd brigade said that some of the units were transferred to the operation area so quickly that they did not have time to undergo full trainingThe Ukrainian Armed Forces have equipment shortages problems with Western rifles and a shortage of medical vans while some troops have enthusiastically welcomed the news of an upcoming raid across the border with RussiaSlavyangrad,,1736828635,19083,40
106147,2024-08-16T17:09:20+00:00,A video of the smoke column Slavyangrad,,1736828635,18999,3
106146,2024-08-16T17:00:23+00:00,Not only with a head another russian soldier repels FVP drone with rifle buttThe drone exploded and the Russian soldier miraculously survived and headed to a shelterSlavyangrad,,1736828635,19378,89
106145,2024-08-16T16:30:24+00:00,Putin to pay a state visit to AzerbaijanThe visit will take place on August 1819 During the talks issues of developing RussianAzerbaijani relations as well as current international and regional problems will be discussed Following the talks it is planned to adopt a Joint Statement of the Heads of State and sign intergovernmental and other documentsSlavyangrad,,1736828635,19382,18
106144,2024-08-16T16:01:15+00:00,Former Soviet republic refuses to blindly follow antiRussian sanctionsKazakhstan will not blindly follow antiRussian sanctions Bloomberg reports citing the countrys Trade Minister Serik Zhumangarin According to the politician the restrictions have significantly harmed Astana but have barely affected Moscow And now Kazakhstan will defend only its own economic interestsSlavyangrad,,1736828635,19667,43
106141,2024-08-16T15:45:06+00:00,Powerful blow struck at enemy facility in Dnepropetrovsk huge column of smoke over the cityJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18748,10
106139,2024-08-16T15:30:18+00:00,Ukrainian TV channels report that a BMP1 was taken from the Afghanistan war soldiers monument in KievSlavyangrad,,1736828635,23568,50
106138,2024-08-16T15:01:38+00:00,With the offensive in the Kursk region Ukraine wants to persuade Russia to negotiate on its own terms  a representative of Zelenskys officeAt the same time Podolyak says that Kiev does not lay claim to the captured territories That is he indirectly confirms the assumption that Ukraine wants to exchange Russian territories for its own Ukraine is not interested in occupying Russian territories But if we are talking about potential negotiations  I emphasize potential  we will have to sit Russia down at the table opposite On our terms We have no plans at all to beg Please sit down and negotiate But there are effective means of coercion that have been tested by practice writes PodolyakHe believes that ordinary Russians were clearly scared after the start of the Kursk operation and this will put pressure on the Kremlin to begin negotiationsBut earlier Putin commenting on the Kursk offensive of the Ukrainian Armed Forces ruled out negotiations with Kiev at this stageSlavyangrad,,1736828635,21426,34
106137,2024-08-16T14:55:33+00:00, Discover in this catalog the best Telegram channels to follow live events and keep up with the latest geopolitical financial and cultural news ADD THE CHANNELSIf you are interested in being part of this catalog please contact us via our bot,,1736828635,18455,4
106136,2024-08-16T14:48:11+00:00,Ukraine launched strikes using HIMARS missiles on a bridge over the Seim River in Kursk regionJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20482,27
106135,2024-08-16T14:30:14+00:00,Destruction of Ukrainian unmanned boats off the coast of Crimea Mi8 and Ka29 helicopters of the Black Sea Fleet naval aviation struck five boats traveling towards the peninsulaJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18619,12
106134,2024-08-16T14:01:49+00:00,Florian Philippot leader of the French Patriots party on the new culprits of the gas pipeline bombing    Now they want us to believe that everything was done by 6 Ukrainian idiots who got the idea to do it over a drink in a bar and they supposedly rented a boat for it then a repentant Zelensky called at the last moment and said that everything should be canceled but he was told Its too late We are at sea we have started the operation Damn This offtopic version makes Zelensky look a little nerdy but ultimately remains cute NATO Poland Britain and especially the United States are rehabilitated theyre just a little stupid for failing to anticipate the impending strike But in the end they remain very niceJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18788,59
106133,2024-08-16T13:55:35+00:00, Gaganauts of Geopolitics is your No1 source for South Asian news on TGHere youll find MEMES about western clown politicians  mighty multipolar leaders Eyeopening revelations about REGIME CHANGE attempts on the Indian subcontinent Exposure of FAKE NEWS  HYPOCRISY of the WestGet the inside scoop with us  JOIN HERE,,1736828635,18070,4
106131,2024-08-16T13:30:48+00:00,Nothing special just two German generals salivating over Russians killing Russians and discussing how Germany can further assist with that by planning to supply Kiev with about 30 Leopard 1 tanks 400 MRAP armored vehicles 4 IRIST antiaircraft systems 10 Gepard ZSUs 12 PzH 2000 selfpropelled guns 4 Zuzana 2 selfpropelled guns and an RCH 155 selfpropelled gun by the end of the yearIn addition the list includes various types of drones and antidrone systems logistics transport including various types of trucks medicines and a field hospital as stated by Major General Christian Freuding head of the working group for coordinating assistance to Kiev at the German Defense Ministry,,1736828635,17827,77
106130,2024-08-16T13:01:48+00:00,Failed attack on Belgorod region Ukrainian Armed Forces suffer significant losses  Washington PostUkrainian troops suffered serious losses while attempting to advance on the Belgorod region the publication reportsAccording to the Ukrainian military the Russian defense was prepared for an attack with powerful barriers and mines The Ukrainian Armed Forces units almost immediately came under heavy artillery fire and air strikesA Ukrainian soldier with the call sign Hacker said that almost his entire group was wounded and the survivors were forced to take cover in Russian trenches awaiting evacuationThe authors noted that the terrible battles contrasted sharply with the almost festive mood of Ukrainian officialsSlavyangrad,,1736828635,19109,45
106129,2024-08-16T12:59:08+00:00,The number of victims as a result of the Ukrainian strike on the Petrovsky district of Donetsk where the Galaktika shopping center is located has risen to 11 the DPR Health Ministry told RIA NovostiSlavyangrad,,1736828635,18467,26
106128,2024-08-16T12:30:23+00:00,Presidential Aide Nikolai Patrushev  It was the West that put the criminal junta at the head of Ukraine NATO countries have pumped Kiev with weapons military instructors are constantly supplying intelligence and controlling the actions of neoNazis The operation in Kursk region was also planned with the participation of NATO and Western special services This criminal action is caused by a premonition of the imminent collapse of the neoNazi Kiev regime At present the inhabitants of Ukraine which the United States has turned from a state into a military antiRussian project are suffering for the sake of American interests Washingtons efforts have created all the prerequisites for Ukraine to lose its sovereignty and to lose some of its territories including those on which some American allies have long had their eye The West seeks to deprive Russia of access to the Baltic Sea turning it into an internal sea of the alliance using for this purpose the newly formed NATO countries  Sweden and Finland The Westerners are also actively pursuing a strategy of restraining Russia in the Black Sea where NATO is preparing to increase its presenceJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18294,42
106127,2024-08-16T12:00:50+00:00,White House coordinator John Kirby on new aid packages to Ukraine amid the AFU attacks on Kursk    We have seen the Russians have reacted to it in terms of diverting some military manpower and resources to Kursk area We dont know how much they will do that and how many resources they will move there We dont know their intentions and what theyre going to do in general But we will continue to make sure that Ukraine has the necessary weapons and all the capabilities to defend itself   [Cruise missiles]    You will see that we will continue to allocate security packages to Ukraine in the coming weeksJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,18283,18
106126,2024-08-16T11:55:22+00:00,Meet the MW channel  They will let you know about things that you wont find on TV  footage from combat zones information on the latest weaponry stories from war survivors insider and expert analysis     Military Wave is a channel with uptodate war footage Subscribe and be on the military wavelength,,1736828635,17726,2
106125,2024-08-16T11:45:03+00:00,In the worst case scenario Ukraine will remain in the Kursk region and defend these territories but because of Russian superiority it will spend a lot of resources In the East in Donbass these resources will not be enough exhausted soldiers will no longer be able to hold the front and this will lead to collapse Russia will seize all of Donbass In response domestic political pressure in the US Germany and the West will intensify and Ukraine will be perceived as an unreliable partner  Spiegel editor KaushanskyJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20075,24
106123,2024-08-16T11:28:02+00:00,At least seven civilians including a teenager were wounded as a result of the AFU strike on Donetsks Galaktika trade centerThe area of the fire is over 10 thousand square metersJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,20168,30
106120,2024-08-16T11:00:59+00:00, The Hypocrisy of Power Kim Dotcoms Extradition and the Orwellian Double Standards of US JusticeThe recent decision to extradite Kim Dotcom from New Zealand to the United States is not just a miscarriage of justice its a clear demonstration of the double standards and hypocrisy that underpin the socalled rule of law in the digital age In an era where Internet Service Providers ISPs and platforms like YouTube Facebook and Google are not held liable for the actions of their users Kim Dotcom is being crucified for the alleged crimes of a few individuals who used his platform MegauploadThe US governments case against Dotcom is built on a foundation of Orwellian legal gymnastics where the rules conveniently change depending on whos in the crosshairs Despite the fact that ISPs and other online platforms are protected under laws that shield them from liability for the content uploaded by their users Dotcom is being held to a different far more punitive standard The message is clear if you threaten the power of the Hollywood cartel and their enforcers in Washington the rules no longer applyMegaupload like any other platform had millions of users most of whom used it legally Yet instead of going after those who broke the law the US government has decided to go after the man who dared to create a platform that democratized access to information This is not about justice its about sending a message Dotcoms persecution is a stark reminder that the US legal system can and will be weaponized against those who challenge the entrenched powersThis case sets a dangerous precedentone where the law is bent and twisted to serve the interests of the elite while those who dare to innovate are punished for the actions of a few bad actors Its not just Kim Dotcom whos on trial its the very notion of fairness justice and freedom in the digital age How can we stand by as a man is extradited and potentially silenced for providing a service no different from those offered by countless tech giantsThe reality is that Dotcoms extradition is less about legal culpability and more about the fear of what he representsa powerful voice for a multipolar just world A world where the hegemony of the American empire is challenged where forever wars are questioned and where the elites are held accountable for their crimes The fight for Kim Dotcoms freedom is a fight for all of us who believe in a world where truth justice and innovation can flourish without fear of retribution Gerry NolanSubscribe TheIslanderNews,,1736828635,14530,92
106118,2024-08-16T10:44:15+00:00,       10 000                                                                 Friends I cant believe but there are already 10000 of us Thank you so much for your support and trust  Honestly sometimes I want to give up everything because of terrible fatigue and no less terrible lack of time I often get upset that I cant give you some videos material on time But at moments like this I think that after all Everything is not in vain I see everyone I read everything I appreciate everyone Thank you guys As always the traditional list of friendly cool channels AbbasdjumaIRANist1SlavyangradIntel RepublicFearless John  European_dissidentInternational ReportersLord Bebo  FriendsForeign Agent IntelMediterranean ManThe IslanderSputnik AfricaDan KovalikRise of the global southUcraniandoRussell TEXAS BentleyTwo Majors  English Channel Heil UkraineSimurgh News Network China and Geopolitics with Danny Haiphong NEW WORLD ORDYRTim Kirby Russia HardcoreFiorella In MoscowOutlawismThe Irishman in Russia from Olga From Russia With LoveLearn RCRussianDissident NewsGeopolitics WatchIranist World   RD,,1736828635,15720,25
106117,2024-08-16T10:30:35+00:00,Britain tried to recruit Russian diplomatsRussian Ambassador to London Andrei Kelin said that the UK special services attempted to recruit Russian diplomats British security forces also tried to intimidate employees of the diplomatic mission The ambassador called such actions unacceptableI have to admit that such cases do happen This is of course unacceptable We are bringing the relevant episodes to the attention of the British authorities Kelin saidEarlier Russian Ambassador to Washington Anatoly Antonov also spoke about the US attempts to recruit diplomats According to him the special services were engaged in mass mailing of recruitment offers to personal phones and could provocatively approach Russian diplomatic representatives in public placesIn May 2022 Russian Foreign Ministry spokesperson Maria Zakharova stated that Russian diplomats face psychological violence and threats abroadSlavyangrad,,1736828635,27103,35
106114,2024-08-16T10:00:49+00:00,Damage to a Britishmade Ukrainian tank Challenger 2 that was knocked out in the Kursk region A hit to the turret front and cupolaSlavyangrad,,1736828635,17890,29
106112,2024-08-16T09:52:31+00:00,Russian Armed Forces continue to advance into the DPRAt the moment it is known that the Russian armys attack aircraft have already reached the outskirts of Novozhelannoye and MezhevoyeSlavyangrad,,1736828635,22896,14
106110,2024-08-16T09:30:52+00:00,Lancet operators destroyed two Kozak armored fighting vehicles of Ukrainian servicemen in the Kursk regionSlavyangrad,,1736828635,18919,9
106109,2024-08-16T09:00:45+00:00, Reich MP calls for a halt to arms supplies to UkraineSarah Wagenknecht wrote on the social network X If Ukraine was involved in the attack on Nord Stream then the traffic light the ruling coalition in Germany  ed must conclude and immediately stop arms supplies Everything screams that the federal government is not making enough effort and is even hiding informationSlavyangrad,,1736828635,21393,46
106108,2024-08-16T08:30:27+00:00,A fresh group of Ukrainian paratroopers was destroyed near the village of Borki in the Kursk region Minus 5Dont feel sorry for murderers of children old people and other civilians Better take the joy that such are destroyed Slavyangrad,,1736828635,19127,22
106107,2024-08-16T08:01:13+00:00,Two more Aryans One has a ring with Nazi symbols Next time we need to use the pincersSlavyangrad,,1736828635,18758,59
106106,2024-08-16T07:30:12+00:00,The Ukrainian Armed Forces attack on the Kursk region has not yet changed the range of weapons supplied by Washington to Kiev but the situation is not staticPentagon Deputy Press Secretary Sabrina Singh said at a regular briefingIn terms of the weapons that we provide to Ukraine it wont impact what we provide to them in the short term But youve seen us change over time the types of weapons and systems that weve provided and certainly since the war started in February [2022] and our first security assistance package was delivered the types of artillery the types of equipment that theyve received have changed and expanded over time as theyve gotten more sophisticated longerrange capabilities Were also training their pilots on F16s so youve seen us change and provide different capabilities over time and we reserve the right to continue to do soEarlier it was reported that the US was talking about transferring longrange JASSM missiles to UkraineSlavyangrad,,1736828635,18387,8
106105,2024-08-16T07:15:12+00:00,On August 15 the North troop group continued to carry out tasks to destroy the enemy in the border areas of Kursk OblastThanks to the wellcoordinated work of the units of the North group and the high losses of the AFU the enemys offensive has run out of steam The enemy is entrenched on the reached borders and unsuccessfully tries to break through towards LgovThe situation remains tense in Martynovka where the fighters of the North repelled another attack of the AFU destroying up to 20 militants In the Korenevskoye direction two attacks on the settlements of Apanasovka and Troitskoye were repulsed with a total of up to 90 militants on 8 AVs of whom up to 40 Nazis were killedIn the Belgorod border area after fierce fighting the enemy was driven back from the Kolotirovka checkpoint Up to 15 Nazis and 1 tank covering the retreating enemy were destroyed by artillery fire and FPV dronesOn the Volchansk direction fighting continues in the town of Volchansk In the area of multistoried buildings the assault groups of the Fearless started clearing another entrance of an apartment building During the day the enemy made 1 attack on Staritsa settlement it was unsuccessful fire damage was inflicted by drops from UAVs The losses of the enemy amounted to 11 fightersIn the Liptsy direction the fighters of the North group continue to push the enemy out of the dacha village north of Liptsy Strikes of FPVdrones and artillery of the North group hit two concentrations of the enemys manpower up to 9 Nazis were killedOver the past 24 hours the enemy losses amounted to 460 people including up to 360 in Sumy direction Also uncovered and destroyedon the Sumy direction four tanks seven APCs five BMPs 21 Armored vehicles five D30 howitzers two BM21 Grad MLRSs two REB stations seven units of motorized vehiclesIn other areas T64 tank two 120mm mortars near the villages of Timofeevka and Popovka three UAVs near Okhrimovka Kazachya Lopan and Lyutovka six UAVs of the airplane typeAs a result of the coordinated work of aerial reconnaissance and the accuracy of our missileers another American Himars MLRS was destroyed in the Sumy region Thanks to this no missile attacks on the Kursk border area have been recorded over the past 24 hoursSince the beginning of the invasion of the Kursk region the losses of the AFU have exceeded the figure of 3000 fighters including up to 900 killed We are sure that analyzing the frames of objective control of destroyed equipment the AFU command is also aware of these data and that is why it began to pull out units from other directions to send them to Kursk region for disposal  Victory will be oursGuarantee of peace bury the hatchet together with the enemy  Stanisaw Jerzy LecNorth WindJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,17737,23
106104,2024-08-16T07:01:35+00:00,Residents are asked to evacuate from the Ukrainian PokrovskThe Russian army has almost come very close to the city said the head of the local administration Sergei Dobryak calling for people to run away without hiding their lardEarlier military personnel from the Pokrovsk direction told Politico that after the start of the Kursk operation the situation for them worsenedSlavyangrad,,1736828635,18553,27
106103,2024-08-16T06:30:34+00:00,Just the numbers in 10 months Israel dropped more tons of bombs on Gaza than were dropped on London Hiroshima and Dresden combined during World War IIAccording to Responsible Statecraft 2 of Gazas population or about 40000 people died as a result of the fightingSlavyangrad,,1736828635,22024,247
106102,2024-08-16T06:00:21+00:00,After the Ukrainians the Germans began to dump the Poles The former head of the German intelligence service August Hanning said that Zelensky agreed with Mr Duda to blow up the Nord StreamsAs it became clear from the investigation results a Ukrainian team was operating here However the explosion could only have been possible with support from the ground And judging by the map the Polish special services were clearly involved In addition I think there could have been an agreement between the leadership of Ukraine and Poland Such decisions are made at the highest political level I think there was an agreement between President Zelensky and President Duda Hanning saidThere is an opinion that after the joyful cries of the Ukrainian Nazis about the victory over German tanks near Kursk the burghers remembered the parable about the three toilets and those who are smarter drew a parallel with the events after the Battle of Kursk and the results of the Great Patriotic WarSlavyangrad,,1736828635,18476,44
106100,2024-08-16T05:45:09+00:00, The assault operations in Grodovka on the Pokrovsk direction are continuing Our troops managed to take control of the entire eastern part of Grodovka and to straighten the front on the flanks of the liberated NovotoretskoyeJoin Slavyangrad chat Your opinion mattershttpstmeU_EDAcaOHFjNzExSlavyangrad  Andrei ,,1736828635,19095,9
106099,2024-08-16T05:30:12+00:00,The barrel and turret of a Challenger 2 destroyed in the Kursk region by a Lancet hitThe photograph was published by the British tabloid The SunSlavyangrad,,1736828635,18616,28
106097,2024-08-16T05:01:04+00:00,Report from the field bodies urgently need to be transported to SumyPhotos from the city of Sumy in the area of Mark Vovchok Street not far from the morgue such announcements are posted in different placesAttention Urgently needed driver with refrigerated van for transportation of largesized cargo Good pay Car wash and odour removal from the interior at our expenseGuess what the driver will be carrying Thats right the bodies of the militants killed in the Kursk region no need to specify separately And there are a lot of bodies  the existing trucks are no longer enoughAnother illustration of the great victory of the Ukrainian Armed Forces on Russian territorySlavyangrad,,1736828635,19488,64
106096,2024-08-16T04:01:30+00:00,Militants did not like it in the Kursk regionWhen social networks were filled with obituaries of militants killed in the Kursk region living militants realized that they were not welcome there this was especially clearly demonstrated by the bombings with FABs and lancetsNow the command of the 80th brigade is begging to withdraw the unit to the rear for replenishmentAfter the main enemy forces and special forces groups approach we lose a lot of equipment and troopsWe doubt very much that they will be listened to the Kursk adventure is now extremely important for the Kiev regime More precisely its media effect And any regrouping will call into question the expediency of the offensiveSo the 80th brigade will not retain its combat capability  it will continue to be destroyed And along with it the rest of the participants in the adventure  the most combatready units of the Ukrainian Armed Forces that could hold the defense in the Kharkov regionSlavyangrad,,1736828635,23289,52
