id,date,message,from_id,chat_id,views,forwards
64764,2024-08-10T10:26:49+00:00,Units of the Wagner Group together with the Special Operations Forces have been deployed in the regions of the Republic of Belarus bordering UkraineAfter several Ukrainian UAVs were shot down in the airspace of the Republic of Belarus President Lukashenko promised to respond to these provocations,,1310984791,68653,138
64763,2024-08-10T10:14:24+00:00,Kursk direction The footage shows fire damage to an armored group and personnel of the enemy who was going to strike the LgovRylsk highway,,1310984791,70079,58
64762,2024-08-10T08:52:08+00:00, Lukashenko announced the destruction of air targets from Ukraine over the territory of Belarus and RussiaYesterday at 1810 the Air Force and Air Defense Forces of Belarus were put on high alert We call it Readiness No 1 Air Defense Forces on Duty The fact is that we suspect that this is not the first time the Armed Forces of Ukraine violated all rules of conduct and violated the airspace of the Republic of Belarus In the eastern direction very close to us in the area of the Kostyukovichi District the President saidTherefore the air defense forces were put on full combat alert to intercept targets There were about ten of them Airplanes and a helicopter took off And the MLRS assets were also put on high combat alert,,1310984791,65529,101
64761,2024-08-10T08:50:17+00:00,Apti while in Kursk region comments on the situationHe confirmed control of MartynovkaHis unit of the Special Forces Akhmat consisting of volunteers heroically demonstrated itself in recent days near Sudzha,,1310984791,70840,68
64760,2024-08-10T08:44:51+00:00,Destroyed equipment of the Ukrainian Armed Forces presumably on the state border in the Kursk region,,1310984791,64439,66
64759,2024-08-10T08:43:57+00:00,The enemy is dragging an American MRAP MaxxPro which was knocked out in the Kursk region to the rear The vehicle was seriously damaged,,1310984791,60560,69
64758,2024-08-10T08:39:36+00:00,During fierce battles our troops recaptured MartynovkaAt the moment the territory is being cleared of any remaining enemy forces,,1310984791,61447,53
64757,2024-08-10T07:27:21+00:00, Drone operators of the East group of forces dealt with sluggish Ukrainian pigs,,1310984791,62072,53
64756,2024-08-10T06:52:33+00:00,Reuters reports that dozens of Russian servicemen are undergoing training in Iran on the use of the Fath360 operationaltactical missile systemTwo European intelligence sources told Reuters adding that they expected hundreds of the satelliteguided missiles to be delivered to Russia soon Russian Defense Ministry officials are believed to have signed a contract with Iranian officials in Tehran on December 13 2023 for the delivery of the Fath360 and another ballistic missile system the Ababil made by Irans government Aerospace Industries Organization AIO two intelligence officials said speaking on condition of anonymityCiting multiple confidential intelligence sources intelligence officials said Russian specialists had visited Iran for training on the Fath360 which uses missiles with a maximum range of 120 km and a 150 kg warhead One of the sources said the only next step after training would be the actual delivery of the missiles to Russia Both sources did not give a timeline for when the Fath360 missiles were expected to be delivered to Russia but said it would happen soon They did not provide any intelligence information on the status of the Ababil contractA third source from another European intelligence agency said he had also received information that Russia had sent troops to Iran to train on Iranian ballistic missile systems without providing further details Irans semiofficial Tasnim news agency reported in July 2023 that the Fath360 had been successfully tested by Irans Islamic Revolutionary Guard Corps IRGC ground forces,,1310984791,64671,121
64755,2024-08-10T06:43:08+00:00,Tank units of the Russian Armed Forces have arrived in the border area of the Kursk region to destroy mobile armored groups of the Ukrainian Armed Forces the Defense Ministry announced Interfax reportsThe tank crews are fully prepared for combat operations and firing at the enemy both with direct fire and from closed firing positions the statement said,,1310984791,62201,29
64754,2024-08-10T06:02:34+00:00,Tank crews of the Russian Armed Forces took up firing positions to destroy mobile armored groups of the Ukrainian Armed Forces in the border area of the Kursk region  the Russian Ministry of Defense shared the footage,,1310984791,63128,48
64751,2024-08-10T06:01:10+00:00, At least 100 killed dozens wounded in Israeli strike on Gaza schoolAmong the dead are children and women The attack occurred during prayer Al Jazeera writesThe IDF said the school housed Hamas fighters who were using civilian infrastructure for military purposes,,1310984791,73266,396
64750,2024-08-10T05:56:21+00:00,At night the enemy attacked the Kursk and Yaroslavl regions with dronesAir Defense Forces of the Russian Armed Forces intercepted and destroyed 32 drones at night 26 of them over the Kursk Region and 6 over the Yaroslavl Region  Russian Ministry of Defense,,1310984791,64838,22
64749,2024-08-10T03:53:26+00:00,What does the counterterrorist operation regime introduced in the Kursk Bryansk and Belgorod regions meanThe counterterrorism operation regime introduced in three regions of Russia implies Checking documents of individuals inspecting vehicles in the CTO area Restriction of movement of pedestrians and vehicles Removal of individuals from certain areas and objects as well as towing of vehicles Strengthening the protection of public order and objects subject to state protection Suspension of the provision of communication services or restriction of the use of communication networks and communication facilities monitoring of telecommunications A ban on the sale of weapons ammunition and control over the circulation of drugs and alcohol Temporary resettlement of individuals living within the territory where a counterterrorist operation has been introduced to safe areas Suspension of activities of hazardous industries and organizations that use explosive radioactive chemically and biologically hazardous substances Introduction of quarantine implementation of sanitary and antiepidemic veterinary and other quarantine measures Possibility of seizure of vehicles from nonprivate organizations with subsequent compensationThe CTO regime introduced in three regions due to the growth of sabotage and terrorist threats from Ukraine is the largest in the history of Russia in terms of area and the number of people it will affect  in total we are talking about 4 million people,,1310984791,69030,132
64748,2024-08-10T03:50:01+00:00,A guy from the Ukrainian 73rd naval special operation forces on the Dnieper studies the structure of the bottom of a boat as well as the successes of the Ukrainian Armed Forces in the Kursk direction and is very happy,,1310984791,63237,40
64745,2024-08-10T00:57:49+00:00,Major explosions from a drone strike on the American base in Kharab alJir in Syrias North Eastern province of alHasakah  reports,,1310984791,74338,203
64744,2024-08-10T00:46:47+00:00,The KGB of Belarus has introduced a counterterrorism operation regime on the border with UkraineThe KGB called on residents of the border region to remain calm and obey the demands of the security forcesLet us recall that the counterterrorist operation regime was previously introduced in Russian regions bordering Ukraine,,1310984791,66900,80
64743,2024-08-10T00:46:04+00:00,Shooting down an air target with a Vikhr missile launched from a Ka52 helicopter,,1310984791,65523,27
64742,2024-08-09T22:24:16+00:00,This is the largest counterterrorism operation in the modern history of Russia,,1310984791,72069,84
64741,2024-08-09T22:23:48+00:00,The counterterrorist operation regime was also introduced in the Belgorod and Kursk regionsThus the counterterrorist operation regime is already in effect in three border regions with Ukraine,,1310984791,75629,135
64740,2024-08-09T22:12:11+00:00,  You will be refused bail even if you only watched riots from the sidelines judge warns District Judge Francis Rafferty said that someones presence at a riot makes them involved in the riot as he refused two bail applications Cameron Armstrong 18 from Belfast was charged with rioting in the Connswater area of east Belfast which saw violent disorder petrol bombs fireworks and different projectiles thrown at police and extensive damage caused to property the court heard Armstrongs solicitor said that his client has never come to the attention of the police before adding that while he admits he was on the periphery of the scene he denies being involved in any of the disorder When asked by the judge what he was doing at the scene the defence solicitor told the court that Armstrong had gone to the area to have a look adding that he had left when petrol bombs were thrown Judge Rafferty said He doesnt have to throw a petrol bomb or brick to be involved in disorder if hes present at disorder Refusing bail the judge said Anybody involving themselves in this type of behaviour this type of disorder as an active participant or a curious observer can expect to be save for the most exceptional circumstances remanded into custody and this defendant is remanded into custodyhttpswwwtelegraphcouknews20240809judgerefusesbailriotbystandersbelfasthttpsarchivephkMXw1,,1310984791,61458,346
64739,2024-08-09T22:12:11+00:00, Man Jailed in UK for Commenting on Facebook Post About Riots  31yearold Billy Thompson was sent to prison for 12 weeks after he replied Filthy baards on a post about the Police issuing a dispersal order to try and prevent protests from becoming violent It also included emojis of an ethnic minority person and a gun His lawyer said Billy had made the comment as part of an online Facebook conversation with a family member The judge found him guilty of encouraging violence and imposed the sentence to discourage the kind of violent behavior that such messages encouraged Judge John Temperley It may be right that the starting point [sentence] is a community order for this offense but I am afraid this has to be viewed within the context of the current civil unrest up and down the countryhttpswwwbbccomnewsarticlesclyn24p3e5ro Mario Nawfal,,1310984791,59769,355
64738,2024-08-09T21:28:47+00:00, The introduction of the counterterrorist operation regime in the Bryansk region actually means that in the event of penetration of the territory of the region by the sabotage and reconnaissance groups of the Armed Forces of Ukraine or regular troops all security forces have free rein to use extreme measures This also applies to those who are waiting and those who like to film what is happening,,1310984791,62907,44
64737,2024-08-09T21:26:17+00:00,The counterterrorist operation regime may be introduced not only in Bryansk but also in Kursk and Belgorod regionsIn Bryansk there was a high risk of penetration by sabotage and reconnaissance groups already this night Now the border is closing it will be reinforced with equipment and personnel Checkpoints document checks and other joys,,1310984791,62348,40
64731,2024-08-09T21:17:03+00:00,   UK now warns keyboard warriors abroad There are numerous terrorist offenses regarding the publishing of materialMet Police Commissioner Mark Rowley threatens to EXTRADITE and imprison American citizens over online posts He does not rule out Elon Musk Disclose TV,,1310984791,59969,258
64730,2024-08-09T21:15:00+00:00,Soldiers of the 110th separate guards motorized rifle brigade raised the Russian flag in the center of Nevelskoye in the Pokrovsk direction,,1310984791,61755,33
64729,2024-08-09T21:13:47+00:00,The counterterrorist operation regime is being introduced in the Bryansk region due to the increased level of sabotage and terrorist threats from Ukraine the National AntiTerrorism Committee reported,,1310984791,61623,25
64728,2024-08-09T18:47:36+00:00,Arrival of the light multipurpose guided missile LMUR Kh39 at the temporary deployment point of the Ukrainian Armed Forces in Prechistovka,,1310984791,65349,53
64727,2024-08-09T18:46:37+00:00,Destruction of a Ukrainian armored personnel carrier in the Kursk region by Lancet,,1310984791,66741,48
64726,2024-08-09T18:44:32+00:00,Iran will supply Russia with hundreds of Fath360 ballistic missiles Reuters reportsThe agency calls these missiles an analogue of HIMARS,,1310984791,68307,190
64725,2024-08-09T18:43:38+00:00,Serbian President Vucic said he received information from Russia about a coup being prepared in Serbia with the support of Western forces,,1310984791,64661,286
64724,2024-08-09T17:45:32+00:00,Burning wreckage of ATR72500 turboprop aircraft that crashed in Brazil,,1310984791,68955,243
64723,2024-08-09T17:28:31+00:00,A passenger plane carrying 68 people crashed in the Brazilian municipality of Vinhedo the G1 portal reports,,1310984791,72667,548
64722,2024-08-09T15:56:00+00:00, Russian troops destroyed an armored group of the Ukrainian Armed ForcesUkrainian militants tried to break through to our positions but were stopped by our ATGM fire and drone strikes After that UAV operators work on the remaining militants dropping ammunition on them from quadcopters,,1310984791,77598,198
64721,2024-08-09T15:45:19+00:00,More footage of the destruction of Ukrainian unmanned boats during the repulse of todays attack on Sevastopol,,1310984791,65338,25
64720,2024-08-09T14:35:54+00:00,First footage of Poddubny after being hit by an FPV droneDespite his injuries he went out onto the road himself and caught a carBoss he says  can you give me a lift to the hospital,,1310984791,67196,152
64716,2024-08-09T14:28:55+00:00,A destroyed American M1132 Stryker ESV Engineer Support Vehicle armored personnel carrier with a light roller lowboy LWMR of the Ukrainian Armed Forces on the border of the Kursk region,,1310984791,64120,73
64710,2024-08-09T14:26:15+00:00, The remnants of the Ukrainian 73rd naval operation special forces with their weapons who once again sailed today to the Kinburn Spit in the Kherson region,,1310984791,62423,128
64709,2024-08-09T13:01:33+00:00,Semyon Pegov war gonzo and Apti Alaudinov Akhmat special forces in the Sudzha area,,1310984791,67129,62
64708,2024-08-09T12:53:16+00:00, Su34 dropped a FAB3000 on a temporary deployment point of the Ukrainian Armed Forces in one of the districts of the Sumy region bordering the Russian Federation,,1310984791,67207,133
64707,2024-08-09T12:44:43+00:00,Two kamikaze drones Cube strike the firing position of a 155mm howitzer M777 in the Kursk regionBoth drones failed to achieve a direct hit on the gun itself but the second one was able to damage the M777 with shrapnel as well as set fire to the howitzers propellant charges hidden in a nearby forest thereby destroying the ammunition,,1310984791,63248,59
64706,2024-08-09T12:27:11+00:00,Destruction of a Ukrainian Armed Forces truck in Kursk Oblast by an FPV drone,,1310984791,62062,55
64705,2024-08-09T12:18:27+00:00,Ukrainian tank destroyed in the Sudzha areaThe vehicle was hit with an ATGM,,1310984791,64695,36
64704,2024-08-09T12:09:00+00:00, Statement by the Council of Commanders of the Wagner Group in connection with the situation in the Kursk region From the very first day from the very first combat mission we had only one goal  to defend the interests of the Motherland to help Russia prosper and to protect the Russian people And we are ready to stand for this to the last drop of bloodWe declare the followingOur forces are ready to come to the aid of the Motherland and deploy into combat formations at the first call As it has always been,,1310984791,60260,80
64698,2024-08-09T11:47:25+00:00, In the temporarily occupied Konstantinovka of the DPR a strike was carried out on a hypermarket with a branch of the Ukrainian Nova Poshta inside If anyone has forgotten the Ukrainian Armed Forces constantly use Nova Poshta to solve logistical problems Near the hypermarket quite coincidentally there are Ukrainian Armed Forces vehicles with installed electronic warfare,,1310984791,58982,99
64695,2024-08-09T11:29:47+00:00,Additional units of the Russian Armed Forces arrive in the Kursk region,,1310984791,59889,137
64694,2024-08-09T11:15:45+00:00, Kursk regionThe enemy DRG was spotted with the help of ZALA and a fatal blow was dealt to them,,1310984791,62966,31
64693,2024-08-09T11:14:19+00:00,Police in the Sumy region began to declare that 20000 people need to be resettled from the northern regions of the Sumy region,,1310984791,63388,45
64692,2024-08-09T11:08:50+00:00,Head of the Kurchatov administration the situation in the area of the Kursk NPP is extremely tense  military actions are taking place several dozen kilometers from the nuclear power plant,,1310984791,62817,76
64691,2024-08-09T09:44:57+00:00,Seven Ukrainian missiles were intercepted over the Kursk region,,1310984791,63667,21
64690,2024-08-09T08:47:36+00:00,The Ukrainian Armed Forces lost more than 280 soldiers and 27 armored vehicles including 4 tanks in the border area of the Kursk region in one day c Russian Defense MinistryAccording to the Russian Ministry of Defense total losses since the beginning of the Ukrainian Armed Forces offensive on the Kursk region are up to 945 soldiers killed and wounded and 102 armored vehicles including 12 tanks and 17 armored personnel carriers,,1310984791,65319,122
64689,2024-08-09T08:47:10+00:00,The head of the village of Korenevo on the situation in the village where the enemys advanced mobile groups rushed at the beginning of the offensive in the Kursk regionThis morning it was noisy Shots were heard probably from cannons No machine gun fire was heard At least there is no one in our village no military equipment no military people,,1310984791,61069,19
64688,2024-08-09T08:45:57+00:00,The regions of Ukraine bordering Russia are urgently looking for blood donors Locals report that a large number of wounded Ukrainian Armed Forces soldiers are being pulled to the rear,,1310984791,59802,54
64687,2024-08-09T08:44:29+00:00,Meanwhile the Gauleiter of Sumy Oblast complains about the work of the Russian Aerospace Forces According to him over 100 glide bombs were dropped on the border area in two days while in total about 450 were dropped in the first 7 months of this year,,1310984791,60487,46
64684,2024-08-09T08:44:02+00:00,RT has obtained footage of a destroyed group of militants from GUR who were attempting to land on the Kinburn Spit,,1310984791,59387,79
64683,2024-08-09T08:41:07+00:00,Kursk regionvideo of the interrogation of a Ukrainian prisoner of war who surrendered in the Kursk region  this is a serviceman of the internal troops National Guard,,1310984791,59367,82
64682,2024-08-09T08:11:59+00:00,The situation in the Kursk region has been declared a federal emergency  Emergencies Ministry,,1310984791,59628,81
64681,2024-08-09T07:38:55+00:00,Combat work of our Su25 attack aircraft against the Ukrainian Armed Forces in the border area of the Kursk region This is another Kiev media provocation that will not be successful The enemy has lost a large number of personnel and is also suffering heavy losses of armored vehicles and motor vehicles The enemy will be defeated and victory will be ours in any case notes the Su25 pilotMinistry of Defense of Russia,,1310984791,62849,76
64680,2024-08-09T06:44:37+00:00,Russian military repelled a missile attack by the Ukrainian Armed Forces on Kurchatov in the Kursk region where a nuclear power plant is located,,1310984791,60418,62
64679,2024-08-09T06:35:55+00:00,Russian military began liberating the village of Malaya Loknya in Kursk from Ukrainian militants,,1310984791,64236,68
64678,2024-08-09T06:24:10+00:00,Shooting down an enemy aircrafttype drone with a Kalashnikov assault rifle Kharkov direction,,1310984791,60139,94
64677,2024-08-09T06:23:30+00:00,The dirty beggars will at least see before they die what asphalt and a brick house are and not a shithole of shit and sticks of which there are 90 in Ukraine At the same time in order to build themselves a shit house in their homeland the khokhols work for years as cleaners in Poland and Germany it is considered an honorable profession for them,,1310984791,59822,74
64676,2024-08-09T06:17:23+00:00,Meanwhile groups of the Ukrainian Armed Forces are looting in the occupied settlements taking away everything of value,,1310984791,61548,107
64675,2024-08-09T06:04:22+00:00,Kursk regionRussian army destroys enemy infantry in forest with heavy weapons,,1310984791,59883,46
64674,2024-08-09T05:48:35+00:00,Four Ukrainian UAVs simultaneously attacked a residential building in Shebekino Belgorod Region,,1310984791,63805,61
64673,2024-08-09T05:47:39+00:00,At 315 on 0908 the enemy attempted to land on the Kinburn Spit using 4 boats Before landing the enemy inflicted fire damage using largecaliber machine guns after which they landed 12 people on two boats with two other boats providing fire support During a short firefight having suffered losses in the minefields the enemy evacuated 7 people on one boat after which it and two fire support boats headed for Odessa One boat waited for the remaining landing forces at the seaport until 430 the boat also headed for OdessaPreliminary enemy losses 10 people,,1310984791,58911,34
64672,2024-08-09T05:26:05+00:00,Footage of the destruction of a Ukrainian 122mm selfpropelled howitzer 2S1 Gvozdika equipped with an antidrone canopy by a kamikaze drone Lancet in the border zone of the Kursk region,,1310984791,56762,56
64671,2024-08-09T05:23:54+00:00, Four Ukrainian missiles and seven enemy drones were destroyed in the skies over the Kursk region at nightThere are reports from the area about intensive shelling of the city of Rylsk by the Ukrainian Armed Forces with cluster munitions The enemy continues to bring up armored vehicles whenever possibleUkrainian formations attempted to attack the settlements of Sotnitsky Kazachok and Lukashovka but to no avail Fighting is underway in Sudzha and Korenevo,,1310984791,57765,31
64670,2024-08-09T05:14:07+00:00, The situation in the Kursk directionThe enemys advance is completely paralyzedAt the moment the enemy is trying to hold on to what he has occupiedAssault groups began carrying out tasks to liberate populated areasThe fighting continues even at nightOur aviation is generously splitting the enemys reserves in the Sumy region into atomsThe hunt for NATO equipment is onThe most intense fighting will begin tomorrowWell drive to the Sumy region and then maybe well take a walk furtherWe dont mindOn the contrary we only support it,,1310984791,59136,105
64669,2024-08-09T04:29:01+00:00,In Sevastopol the Black Sea Fleet air defense forces and electronic warfare units repelled an attack by the Ukrainian Armed ForcesAccording to preliminary information the military destroyed 3 drones and 3 unmanned aerial vehicles over the water areaAccording to the Sevastopol Rescue Service no civilian objects in the city were damagedc Razvozhaev,,1310984791,58310,22
64668,2024-08-09T04:27:21+00:00,Over the past night the Russian Aerospace Forces have carried out more than 10 combat sorties and bombing over the Sumy region of Ukraine In total over the past couple of days the Russian Aerospace Forces have carried out more than 50 combat sorties Tonight a huge number of flying cast iron 1500 and 3000 and various KABs fell on the enemys heads,,1310984791,58142,48
64667,2024-08-09T04:07:19+00:00,A destroyed Ukrainian naval drone is burning in the waters of the outer roadstead of Sevastopol,,1310984791,64876,28
64665,2024-08-09T04:06:20+00:00,In the Lipetsk region explosive objects detonated as a result of an attack by a Ukrainian Armed Forces UAV on the cityA state of emergency has been declared in the Lipetsk Municipal District to eliminate the consequences of the explosion For the safety of residents a decision has been made to evacuate the following settlements Koptsevy Khutor Fedorovka Yakovlevka and Tynkovka Temporary accommodation points and transportation are currently being organizedIn addition as a result of the UAV crash an energy infrastructure facility was damaged which led to power supply disruptions in the regionThere was also information that the attack was carried out on the military airfield of Lipetsk Probably military warehouses caught fire,,1310984791,62444,34
64664,2024-08-09T00:53:13+00:00, Iran will face quite serious consequences in the event of an attack on Israel the White House threatensThey also claim that Tehran has no legitimate grounds for attacking Israel,,1310984791,64662,105
64663,2024-08-09T00:49:43+00:00,The AlQassam Brigade attacked Israeli soldiers in the Farahin area killing the commander of Battalion 630 and other highranking officers,,1310984791,66652,155
64662,2024-08-09T00:48:09+00:00,Lieutenant Colonel of the Armed Forces of Ukraine Oleg Pigulevsky has been eliminatedHe commanded the 28th separate battalion Kiev region in the Pokrovsk area,,1310984791,66635,66
64661,2024-08-08T20:21:51+00:00,  How The Taliban Smashed Opium  Ioan Grillo  While US UK occupied Afghanistan it produced 85 of world heroin After the Taliban took over they smashed 90 of the tradehttpswwwcrashoutmediacomphowthetalibansmashedopium,,1310984791,67513,304
64660,2024-08-08T19:33:00+00:00,Vladimir Putin signed a law simplifying the transfer of confiscated weapons stored in the warehouses of the Ministry of Internal Affairs and the Russian National Guard to military units in the SMO zoneWe are talking about more than 250 thousand units of small arms of which 70 thousand were subject to destruction,,1310984791,69175,96
64658,2024-08-08T19:31:15+00:00,It is reported that Wagner veterans under the command of Ratibor and the Pyatnashka brigade have arrived in the Kursk region,,1310984791,70006,278
64657,2024-08-08T18:23:38+00:00,Three deputy chiefs of the General Staff of the Armed Forces of Ukraine were liquidated by the Russian Armed Forces with Iskanders in the Kharkov region These are Generals Drapatiy Gnatov and Gorbatyuk Plus the commander of the National Guard of Ukraine PivnenkoThe officers were at the Kharkov Air Defense and Defense checkpoint in Malinovka The strike was on the night of August 67 with two Iskanders the Iznanka channel writes As a result about 20 servicemen were killed and 14 wounded Among the victims generals the deputy chief of the General Staff responsible for Operation Sudzha This information has not been officially confirmed,,1310984791,74961,270
64656,2024-08-08T17:56:03+00:00,The special forces group Aida entered into combat operations near the regional center of Sudzha in the Kursk regionA pickup truck carrying Ukrainian Nazi weapons was destroyed by a direct hitSpecial forces are working in the regional center from different directions which came as a surprise to the enemy,,1310984791,64194,41
64654,2024-08-08T17:53:27+00:00,The Ukrainian Armed Forces published a photo from Lyubimovka Some people started to panic slightly because it is about 15 km from the Kursk NPPBut we have some relatively good news for you There are TWO Lyubimovkas in Kursk Oblast and the one in the photo is very close to the border And its far from the nuclear power plant,,1310984791,64017,99
64653,2024-08-08T17:23:01+00:00, A battle is underway near Martynovka not far from Sudzha Russian Armed Forces units are holding back attacks by Ukrainian units,,1310984791,63617,55
64652,2024-08-08T17:22:23+00:00,Fighting has resumed near KorenevoTo be more precise a counter battle in the village of Snagost in the Kursk region,,1310984791,60368,35
64651,2024-08-08T17:20:27+00:00,Defeat of enemy equipment west of Sudzha in Kursk Oblast Lacent operators at work,,1310984791,59247,40
64650,2024-08-08T16:49:05+00:00,The fire in Belgorod after arrival in the citys parking lot has already been extinguished,,1310984791,61655,45
64649,2024-08-08T16:47:56+00:00,Burkina Faso following Mali and Niger plans to sever diplomatic relations with Ukraine due to Kievs support for international terrorism in the Sahel region,,1310984791,60231,71
64648,2024-08-08T16:30:58+00:00,The Arbat battalion has arrived in the Kursk region It includes many former Wagner PMC fighters and the core of the unit is made up of natives of Gorlovka Donetsk region,,1310984791,61600,164
64647,2024-08-08T16:28:04+00:00,I just listened to the commentary of the commander of the special forces unit Akhmat Apti AlaudinovComrade General said that the Ukrainian Armed Forces simply crossed the border between the strongholds since the border itself is huge it is physically impossible to close itThis is at least honest unlike the extremes that were heard from other officials with the words no breakthrough was allowed,,1310984791,56333,61
64645,2024-08-08T16:27:26+00:00,The outskirts of Bondarevka Sudzha districtIn the forests locals find NATO dry rationsIt was previously reported that the enemy was operating in small groups in these areas,,1310984791,60085,116
64644,2024-08-08T16:19:42+00:00,US Air Force F22 Raptors arrive in Middle East to prevent regional escalation by Iran  US Central Command,,1310984791,56671,55
64643,2024-08-08T16:11:44+00:00,At 1800 Moscow time Kursk regionThe only thing that is reliably known at this time is that the RF Armed Forces continue to accumulate military units in the area of combat with the Ukrainian Armed Forces In addition to the combined arms group special forces units of the Ministry of Defense consisting of veterans of the Wagner Group as well as special forces of the Akhmat Ministry of Defense of the Russian Federation have been thrown into the battle Units of two tank divisions and the Aerospace Forces have also been assigned thereWhat is not known is the number of personnel of the Armed Forces of Ukraine and where and in what composition they are moving and how the operational situation is developing The usual communication with units of the Armed Forces of the Russian Federation in the area of combat clashes has been absent since lunch today As soon as one of the guys goes to the PVD it will be possible to clarify what and howThe situation is currently only in the hands of the headquarters which have established their own closed communications with the front line,,1310984791,57057,71
64642,2024-08-08T16:02:16+00:00,Amid attacks by the Ukrainian Armed Forces on the border the Kursk NPP is operating in normal mode  RBC citing Energoatom,,1310984791,55319,21
64641,2024-08-08T16:01:58+00:00,Destruction of Ukrainian personnel in Kurksbonk,,1310984791,55546,41
64636,2024-08-08T16:01:36+00:00,The khokhols launched a missile attack on Belgorod,,1310984791,55102,86
64635,2024-08-08T15:17:31+00:00,Telegram channels report that special forces have arrived in the Kursk region,,1310984791,55167,41
64632,2024-08-08T14:51:59+00:00,The commander of the tank battalion of the 92nd brigade of the Ukrainian Armed Forces Alexander Khomenko was eliminated near KharkovReceived an award from Zelensky for the Kharkov counteroffensive,,1310984791,61116,81
64631,2024-08-08T14:48:25+00:00,Nonsense If they wanted to they would have torn up the gas pipeline on their territory and thats all,,1310984791,56889,31
64630,2024-08-08T14:46:52+00:00, Kievs goal in the Kursk region may be to disrupt all supplies of Russian gas to Europe  The Washington PostOn Thursday gas was still flowing through Sudzha the last operational point for delivering Russian natural gas to Europe via Ukraine Ukraine makes money on transit but wants to cut off Russias remaining energy business in Europe the publication writes,,1310984791,58084,98
64629,2024-08-08T14:45:22+00:00,The defeat of a German Marder 1A3 infantry fighting vehicle by a Lancet strike in the border area of the Kursk region August 7The drones impact on the tower caused the smoke grenade launchers to detonate,,1310984791,53995,56
64628,2024-08-08T14:42:44+00:00,A significant portion of the information about enemy breakthroughs deep into our territory is based on the actions of small mobile groups whose task is to break through further from the border sow panic disorganize the rear and interfere with the establishment of coordination of the actions of units on the spot with the approaching reserves Hence the various contradictory reports about the observation of enemy forces deep in our territory where they mobile groups both pretend to be present and create conditions for blocking roads At the same time where the enemys mobile groups reveal the absence of our forces and operational emptiness they try to push through additional armored vehicles with motorized infantry in order to consolidate control of the territory As soon as a continuous front line is formed this will not happen immediately the effectiveness of such groups will begin to decline,,1310984791,54169,59
64627,2024-08-08T14:40:11+00:00, It is important to support the residents of the region 1800000000 rubles have been allocated for assistance  MishustinAll departments are working residents are being evacuated to temporary accommodation points including outside the Kursk region the Prime Minister said,,1310984791,53377,25
64626,2024-08-08T14:37:47+00:00,Shooting down Ukrainian kamikaze drone with machine gun,,1310984791,53510,118
64625,2024-08-08T14:10:35+00:00,Defeat of enemy armored vehicles and infantry in the Kursk region,,1310984791,55038,54
64624,2024-08-08T13:58:47+00:00,Dude I wont even take calls from Ukraine Trumps vice presidential nominee JD Vance said in an October email exchange with blogger and entrepreneur Charles JohnsonJohnson himself passed these messages on to The Washington Post which published them and also wrote that Vance is against American aid to UkraineTwo very highranking guys from Ukraine  Ed contacted me Head of their intelligence Head of the Air Force Complaining about F16s Vance also wrote,,1310984791,55854,86
64623,2024-08-08T13:33:38+00:00,Rostec announced the transfer to the troops of a new batch of modernized T80 tanks with new standard protection against drones,,1310984791,56088,84
64622,2024-08-08T13:31:19+00:00, In St Petersburg a naked man with sheets of paper taped to him ran through the streets and shouted Glory to Ukraine and Freedom to Kursk At first the townspeople beat him up a bit but later the police took him inThis is approximately what a Ukrainian looks like  a sick idiot with no brains,,1310984791,55751,163
64621,2024-08-08T13:16:41+00:00,According to my information the enemy has begun to construct fortifications [they have begun to dig trenches dugouts and caponiers for equipment in full profile] on the territory of the Russian Federation in the Kursk regionIn particular in the area of the district center Sudzha platooncompany strongholds for small groups of the Ukrainian Armed Forces with 23 units of armored vehicles are being deployed The manpower of the Ukrainian Nazis is located in residential buildings where positions and temporary accommodation points for personnel are being set upThe enemy continues to transfer infantry fighting vehicles armored personnel carriers tanks and armored vehicles including those produced in the United States into Russian territory from adjacent territories,,1310984791,54332,124
64620,2024-08-08T12:42:43+00:00,Estimated composition of the enemy troop group in the SumyKursk direction 22nd separate mechanized brigade 32nd separate mechanized brigade 88th separate mechanized brigade 54th separate reconnaissance battalion combined BTGr of the 82nd separate airborne assault brigade units of the Special Operations Forces Ranger Corps 103rd separate territorial defense brigade 115th battalion of the 110th separate territorial defense brigade 49th separate artillery brigade 35th separate regiment of the NGU UAV group Project M2 of the A command of the Security Service of Ukraine Central CommandThey receive information support from psychological operations units of the Special Operations Forces of the Armed Forces of Ukraine,,1310984791,57709,132
64619,2024-08-08T12:42:26+00:00,Kursk region The enemy is fighting near the village of Kromskie Byki The enemy brought in 6 Bradley IFVs In Sudzha the enemy occupies small positions and fighting continues Fire damage is inflicted on the enemy in the settlement of Ivashki The artillery disrupted the arrival of enemy reinforcements in the amount of two columns The enemy is setting up positions in houses and hiding in basements,,1310984791,53737,34
64618,2024-08-08T12:33:27+00:00, Arrival at the field warehouse of the Ukrainian Armed Forces in the border area of the Kursk region,,1310984791,55027,34
64617,2024-08-08T12:25:46+00:00,An FPV drone strike on a Ukrainian Armed Forces evacuation group dragging its wounded pig to an American M113 armored personnel carrier is being reported as Kursk Oblast,,1310984791,56650,62
64616,2024-08-08T11:59:36+00:00,Civilians of Sudzha tried to leave the city and came under terrorist fire from the Ukrainian Armed Forces,,1310984791,55115,132
