id,date,message,from_id,chat_id,views,forwards
24267,2024-08-13T16:21:13+00:00, Ukraine now controls 74 settlements in the Kursk region President Zelenskyy announced following a report from CommanderinChief SyrskyiInspections and stabilization measures are underway in these areas The development of humanitarian solutions for these territories continues the president saidHe also mentioned the ongoing preparation for our next steps,,1669110938,12776,17
24266,2024-08-13T15:11:26+00:00,Ukraine has received 42 billion euros from the EU under the Ukraine Facility program according to Prime Minister Denys ShmyhalThe government will allocate these funds to social programs humanitarian efforts and other critical budget needs We continue to cover military expenses solely from our own resources Since the beginning of the year the EU has provided over 12 billion euros in budget support to Ukraine We anticipate receiving an additional tranche of aid by the end of the year Shmyhal stated,,1669110938,12987,9
24265,2024-08-13T12:50:15+00:00,In Russia there are plans to expand the mechanism that allows individuals to be sent to war in Ukraine by including those already on trial according to the BBC The Russian Supreme Court has proposed that criminal cases against individuals who agree to fight in Ukraine could be halted not only during the preliminary investigation stage but also during court proceedingsThe proposed law which aims to extend the mechanism for the release of SMO participants from criminal liability was presented at the Supreme Courts plenary session and is expected to be submitted to the State Duma for considerationThis practice of exempting individuals from criminal responsibility has become more common in Russia particularly after prisoners who received amnesty were sent to fight in the war In March of this year amendments to criminal legislation were enacted allowing for the suspension of criminal cases against individuals who are either undergoing military service or have signed a contract for military service during the mobilization periodThe new proposal suggests applying this exemption mechanism even during court proceedings specifically when a criminal case has already been sent to court and is being heard in the court of first instance or on appeal,,1669110938,13069,17
24264,2024-08-13T11:46:44+00:00,The Financial Times has reported that the Russian Navy has been trained to strike European targets with nucleartipped missiles in the event of a conflict with NATO according to classified documents obtained by the publication These documents which were drawn up between 2008 and 2014 and provided by Western sources detail Russias plans for a potential conflict with the West extending far beyond its immediate NATO bordersThe documents outline potential targets as far as the west coast of France and BarrowinFurness in Great Britain highlighting Russias preparations for a series of devastating strikes on Western Europe The Russian Navy has retained the capability to deploy nuclear weapons on surface ships a factor that experts believe could significantly increase the risk of escalation or accidentsAccording to the documents Russia has emphasized the advantages of using nuclear strikes early in a conflict and underscores the navys high maneuverability to launch sudden and preemptive strikes as well as massive missile strikes from multiple directions The materials also note that nuclear weapons are intended to be used in combination with other means of destruction to achieve Russias strategic goalsAnalysts who reviewed the documents indicated that they align with NATOs assessment of the threat posed by longrange missile strikes from the Russian fleet and the likelihood that Russia would resort to nuclear weapons early in a conflict,,1669110938,12983,28
24263,2024-08-13T09:44:35+00:00,Sierra Leone has proposed abolishing the veto power in the UN Security Council according to the countrys President Julius Maada Bio He argued that the Councils unbalanced composition and the current decisionmaking rules reflect the legacy of colonialism and the continued exploitation of African nations which remain significantly underrepresentedIn September 2023 UN SecretaryGeneral Antnio Guterres suggested reforming the Security Council and by June 2024 there were proposals to allocate a seat to Africa,,1669110938,12909,14
24262,2024-08-13T08:23:06+00:00,Putins arrogance has finally met its match Ukraines incursion into Kursk could be a historic turning point akin to the 1943 battle as noted by The TelegraphHistory has weighed heavily on Putins mind His rationale for invading Ukraine was laced with historical inaccuracies including the belief that Ukraine had no legitimate right to exist as an independent stateHowever in a sophisticated Ukrainian countermaneuver in Kursk southern Russia history has come back to haunt him In 1943 this very region witnessed one of the pivotal moments of World War II when massive Soviet forces repelled the Nazi invasionUkraines current operation deals a triple blow to PutinFirst it forces him to divert troops to defend against further incursions likely planned to disrupt Russian forces further This move adds a new layer of threat to Russias plans revealing the Kremlins lack of mobile reserves to fill the gaps in its defenses and the apparent absence of local resistance willing to stand against the Ukrainian advanceSecond its a significant embarrassment that could undermine Putins rule The Kremlins inability to defend its own territory let alone conquer Ukraine is now getting widespread attention in Russian media for the first timeThird it shows that Ukraine doesnt need the same manpower or firepower as Russia to alter the military landscape In 1943 the Germans attacked with hundreds of thousands of men and thousands of tanks Today Ukraine has seized several hundred square miles with a few thousand troops and a handful of tanks This highlights that a Ukrainian victory is far from unattainable,,1669110938,13322,38
24261,2024-08-13T07:02:48+00:00, During an official visit to Kyiv a bipartisan delegation from the USA expressed support for the actions of Ukraines Defense Forces in Russias Kursk region calling the operation historic and a source of hopeWhen asked about the Kursk offensive Republican Senator Lindsey Graham responded What do I think of Kursk Bold brilliant beautiful Keep it up Putin started it kick his ass,,1669110938,13106,10
24260,2024-08-13T05:03:06+00:00, White House National Security Council spokesman John Kirby commenting on the attack on the Kyiv region by North Korean ballistic missiles stated that Russias military cooperation with the DPRK is dangerous not only for Ukraine but also for countries in the Pacific region,,1669110938,12912,6
24259,2024-08-13T03:44:06+00:00,The German IRIST air defense systems have proven to be 100 effective in Ukraine according to military historian Andriy Haruk who wrote about this in a blog for Militarnyy Since their deployment in October 2022 the IRIST systems have been actively defending Ukraines airspace Haruk highlighted the exceptional performance of these systems citing the manufacturer Diehl Defense From October 2022 to June 2024 the IRIST systems successfully intercepted more than 240 targets achieving a remarkable 100 hit rateevery missile fired reached its intended target,,1669110938,13637,31
24258,2024-08-13T02:12:06+00:00,Iran is set to supply Russia with hundreds of Fath360 ballistic missiles to be used in the war against Ukraine according to Reuters These missiles are seen as an analogue to the HIMARS systems that Ukraine has been using effectively Currently Iranian forces are training Russian troops on how to operate these rocket launchers,,1669110938,13147,20
24257,2024-08-13T00:50:06+00:00,777 ,,1669110938,13069,12
24252,2024-08-12T23:11:06+00:00,Ukrainian warriors ,,1669110938,13049,9
24250,2024-08-12T21:00:51+00:00, This is what the Perseid meteor shower looked like on the front line The photo was taken in the Kharkiv region on August 11,,1669110938,13236,20
24249,2024-08-12T20:10:08+00:00,Google has disabled all monetization for YouTube bloggers from RussiaGoogle is deactivating all AdSense accounts from Russia Therefore owners of these YouTube accounts will not be able to earn revenue from ad monetizationIn 2022 Google AdSense disabled the function of displaying ads on the territory of Russia and prohibited Russians from creating new accounts However advertising could still generate revenue if the video was viewed from abroad,,1669110938,13688,29
24248,2024-08-12T19:19:11+00:00,Ukrainians have established a strong presence in the Kursk region suggesting they intend to stay for an extended period according to a Forbes reportOn the sixth day of Ukraines offensive in the region increasing evidence indicates that Ukrainian forces are digging in with trenches being constructed This entrenchment signals a longterm operation making it increasingly difficult for Russia to quickly reclaim these territoriesThe report also suggests that the Kursk region could evolve into another significant front in the ongoing conflict,,1669110938,13159,18
24247,2024-08-12T17:17:06+00:00,President Zelenskyy has directly confirmed for the first time that Ukrainian Armed Forces are conducting operations in Russias Kursk region In his statement Zelenskyy mentioned receiving a report from Chief Commissar Syrskyi regarding the ongoing operation He expressed gratitude to the soldiers and commanders for their resilience and decisive actions Zelenskyy also instructed the Minister of Internal Affairs other government officials and the Security Service of Ukraine SBU to prepare a humanitarian plan for the area involved in the operationAccording to Syrskyis report the Ukrainian military currently controls approximately 1000 square kilometers of territory within the Russian Federation,,1669110938,12940,14
24246,2024-08-12T16:55:21+00:00,In his evening address President Zelenskyy reflected on the trajectory of Russia under Putins leadership drawing a comparison between the Kursk submarine disaster 24 years ago which marked the symbolic beginning of Putins rule and the current situation in the Kursk region amidst the ongoing conflict He suggested that just as the Kursk disaster was a significant moment at the start of Putins era the current circumstances signal the end of his rule and the fate of Kursk as wellZelenskyy emphasized that this outcome is inevitable for those who disregard people and rules He pointed out that Russia which brought war to other nations is now facing the consequences at home Ukraine he reiterated has always sought peace and it will ultimately secure peaceHe concluded by expressing gratitude to everyone who contributes to Ukraines efforts and saluted those who fight and work for the country ending with a resounding Glory to Ukraine,,1669110938,12703,13
24245,2024-08-12T16:28:06+00:00,Ukraine has the full right to use the German military equipment it has received as it sees fit according to Arno Kollatz the spokesperson for the German Ministry of Defense Kollatz clarified that once the equipment is transferred to Ukraine it becomes the property of Ukraine allowing them to deploy it at their discretionThis statement was made in response to reports of the Russian BMP Marder appearing in the Kursk region and speculation that Germany had not authorized the use of its equipment outside of Ukraine Kollatzs comments clarify that Germany does not impose such restrictions on the use of its transferred equipment,,1669110938,12259,17
24244,2024-08-12T15:40:23+00:00,American Senators Lindsey Graham Republican and Richard Blumenthal Democrat recently visited Ukraine where they met with Prime Minister Denys Shmyhal During their discussions a key topic was the confiscation of frozen Russian assets to support UkraineShmyhal highlighted Ukraines priorities including the implementation of critical reforms and expressed gratitude for US assistance in rebuilding the Ukrainian energy sector He emphasized the importance of fully confiscating Russian assets that have been frozen and reallocating these funds to address Ukraines immediate needs and reconstruction effortsAdditionally Shmyhal urged American businesses to invest in Ukraines priority sectors noting that such investments would play a crucial role in the countrys longterm recovery and economic growth,,1669110938,12129,12
24243,2024-08-12T14:35:17+00:00,Billions in Cash Flow into Russia Despite Sanctions  ReutersDespite the sanctions imposed by the US and the EU approximately 23 billion in US dollars and euros have been transferred to Russia since March 2022 This information based on customs data obtained by Reuters reveals the continued flow of foreign currency into the countryThe cash was transported from countries like the UAE and Trkiye which have not imposed restrictions on trade with Russia Interestingly the origin of more than half of this sum is not specified in the customs documents which cover the period from March 2022 to December 2023 Reuters was unable to access more recent dataData also show a significant increase in cash imports just before Russias fullscale invasion of Ukraine in February 2022 From November 2021 to February 2022 Russia received 189 billion in banknotes compared to only 17 million in the previous four monthsA relatively unknown company AeroTrade which specializes in dutyfree trade services at airports and on planes emerged as the largest declarant of foreign currency During this period AeroTrade declared around 15 billion in US banknotes with 73 consignments valued at 20 million each all processed at Moscows Domodedovo Airport The customs declarations described these shipments as exchange or trade proceeds on board aircraftIn most cases AeroTrade acted solely as a declarant handling customs documentation but Reuters was unable to identify the companys clients or trace the exact source or destination of the fundsAdditionally more than a quarter of the 227 billion in cash was imported by banks mainly in payment for precious metals Between March 2022 and December 2023 several Russian banks received 580 million in cash from abroad and exported a nearly equivalent amount of precious metals often to the same companies that supplied the currencyCompanies controlled by Rostech were also among the major importers of cash,,1669110938,12181,16
24242,2024-08-12T13:40:42+00:00,Russian President Putin says there will be no more peace talks with Ukraine What is there to even talk about with those who attack civilians and nuclear facilities,,1669110938,12155,26
24241,2024-08-12T13:35:15+00:00,Russia Tops List of Countries Polluting the Environment Through Energy Exports  The GuardianAccording to a study commissioned by the Australian Institute of Human Rights at the University of New South Wales Russia has been identified as the leading polluter due to its energy exports The study cited by The Guardian reveals that Australia ranked second after Russia in this antiratingThe report highlights that in 2021 Australia became the worlds thirdlargest exporter of fossil fuels following Russia and the United States However in terms of emissions Australia surpassed the United States and took second place This is attributed to the fact that most of Australias energy exports consist of coal a fuel known for its particularly high emissions,,1669110938,12249,12
24240,2024-08-12T12:28:00+00:00,Small Regional Banks in China Refuse Payments from Russia  Moscow TimesSmall regional banks in China have stopped accepting payments from Russia according to reports from local business leaders and exporters Russian media outlets indicate that while payments were relatively stable through May and June transactions began to cease around July 20Alexey Razumovsky Commercial Director of Impaya Rus stated that over 98 of Chinese banks are now refusing direct transactions from Russia This situation is expected to create supply chain issues and drive up prices For several months regional banks in China which primarily cater to the domestic market served as a backup for Russian companies However Russian businesses are now increasingly relying on payments through third countriesOne source confirmed that the number of transactions processed through thirdparty payment agents has surged in the last three weeks Many Russian companies are attempting to send payments to China via Hong Kong banks though some Chinese credit organizations are also declining these transactionsPayments can still be processed through branches of Russian banks in China but they come with a 5 premium over the Central Banks exchange rate Additionally many Chinese companies are unwilling to accept payments from branches of Russian financial institutions,,1669110938,12250,19
24239,2024-08-12T11:14:59+00:00,Poland Signs Contract for Production of 48 Patriot LaunchersPoland has signed a contract with the American corporation Raytheon to produce 48 Patriot missile launchers The agreement was finalized by the Polish company Huta Stalowa Wola marking a significant step in strengthening Polands defense capabilities,,1669110938,12546,14
24238,2024-08-12T09:41:00+00:00,Markus Faber head of the defense committee of the Bundestag has expressed optimism about the Ukrainian offensive in the Kursk region noting that it is going better than expected He suggested that this success provides a strong argument for increasing the number of German Leopard 2 tanks supplied to the Ukrainian Defense Forces,,1669110938,12676,12
24237,2024-08-12T06:39:05+00:00,According to an analysis by Welt Russias current economic growth is heavily reliant on its military industry which has been bolstered by ongoing government orders and increased consumption driven by the war While the Russian economy has demonstrated resilience despite international sanctions this growth is unsustainable in the long term particularly if the war endsEconomists cited in the publication suggest that if Russia were to halt its military production the country would likely face a severe economic crisis The economys current momentum is tied directly to the war and without it the factors driving GDP growthnamely wardriven consumption and government spendingwould diminish significantlyThis dependence on the war for economic stability implies that Russia might struggle to recover from such a crisis without continued external conflict or substantial restructuring of its economic model The situation underscores the precariousness of Russias economic future if it fails to diversify away from its warcentric growth,,1669110938,12920,18
24236,2024-08-12T05:31:11+00:00,The Federal Ministry of Internal Affairs in Germany has raised concerns about potential Russian efforts to influence public debates and political decisionmaking in the leadup to the upcoming regional elections According to a representative from the department there has been a noticeable increase in misinformation originating from Russian authorities and proKremlin media since the start of the fullscale war in Ukraine This misinformation is reportedly being used to incite emotional debates and create divisions within societyThe upcoming regional elections in Germany scheduled for September are particularly significant with the rightwing populist party Alternative for Germany AfD leading in the polls in Thuringia The AfD has been accused of having sympathies towards the Kremlin which raises additional concerns about external influence on the democratic process,,1669110938,12952,11
24235,2024-08-12T02:54:06+00:00,Russian soprano Anna Netrebko returns to the stage of the Roman Opera The artists years of support for Putins regime doesnt stop the worlds stages from welcoming her The question for the audience How can you both support Ukraine in its fight for survival and enjoy the performance of a person who is actually an accomplice to Russias crimes,,1669110938,12842,13
24234,2024-08-12T01:15:06+00:00,Fighters of the 11th Brigade of the National Guard of Ukraine named after Mykhailo Hrushevsky track down and destroy the enemy his equipment means of surveillance and communication in the Zaporizhzhia direction,,1669110938,12926,10
24233,2024-08-12T00:11:11+00:00,Surprisesurprise,,1669110938,13741,22
24231,2024-08-11T22:33:06+00:00,,,1669110938,13525,9
24230,2024-08-11T20:48:06+00:00, Ukrainian athletes have had an impressive showing at the 2024 Olympics securing a total of 12 medals 3 gold 5 silver and 4 bronze Notably fencer Olga Kharlan contributed significantly to this achievement by winning both a bronze and a gold medal,,1669110938,13593,2
24229,2024-08-11T19:33:11+00:00,Read full article httpsunited24mediacomopinionhowukrainesavesonuavpurchasesandmakesthecontractingprocesstransparent1658,,1669110938,13696,10
24228,2024-08-11T19:07:10+00:00,President Zelenskyy has responded to a fire at the cooling tower of the Zaporizhzhia Nuclear Power Plant ZNPP attributing the incident to the Russian military He assured that radiation levels remain normal despite the fire but emphasized that the situation is far from normal as long as Russian forces maintain control over the facilityZelenskyy reiterated that since the ZNPPs seizure Russia has used it as a tool for blackmailing Ukraine Europe and the broader international community He called for a global response particularly from the International Atomic Energy Agency IAEA and stressed that the only way to ensure complete safety and restore normalcy is by returning the plant to Ukrainian control,,1669110938,13602,29
24225,2024-08-11T17:43:26+00:00,The British Ministry of Defense showed satellite images of Bakhmut destroyed by Russia,,1669110938,13310,17
24224,2024-08-11T15:46:04+00:00,CommanderinChief Syrskyi shared a photo on his Telegram channel,,1669110938,13349,5
24223,2024-08-11T14:01:12+00:00,German Navy Captain Michael Hiss commander of the regional command in Hamburg has issued a stark warning that Germany must be prepared for potential military conflict within the next five years He emphasized that the entire country including its largest seaport Hamburg should be ready to face an external military threatCaptain Hiss expressed urgency stating My internal clock as a soldier is ticking and telling me that in five years we should be socially resilient enough to face an external military threat This comment highlights the growing concerns within Germanys military leadership about the need to enhance the nations defense capabilities and societal preparedness in response to evolving global security challenges,,1669110938,13445,9
24222,2024-08-11T12:30:17+00:00,There are currently 59 active military conflicts worldwide the highest number since World War II according to analysts from the Institute of Economics and Peace IEP They have studied how these conflicts are influencing modern trends in militarizationOne key trend is the increase in military expenditures even as their share of national GDP is decreasing Despite this rise in spending the global military budget as a percentage of the economy is about half of what it was at its peak during the Cold WarAnother trend is the decline in the number of troops which has been ongoing for the past three decades driven by technological advancements For example the global number of military personnel dropped from 30 million in 1995 to 28 million in 2019 India is the only major country that has seen a rise in troop numbersCountries where the military holds a significant place in the national economy include North Korea at least 24 of GDP Afghanistan 10 Oman 59 and Algeria 48 Among former Soviet states Armenia 42 and Azerbaijan 38 top the list largely due to their prolonged conflict over KarabakhIn contrast military spending in the US is currently 31 of its GDP down from 47 fifteen years ago The US spent 736 billion on defense in 2022 far exceeding the military budgets of China 282 billion India 75 billion the UK 69 billion and Russia 63 billionIEP estimates that the US holds the greatest military power globally with China and Russia trailing at 091 and 09 of US military potential respectively France the UK India Japan South Korea and Italy also rank among the top countries with significant military capabilitiesThe IEPs analysis does not simply count the number of military equipment units but also considers technological advancements across different generations and classes of weapons For instance they differentiate between older models like the Su27 or F16 and more advanced aircraft like the F35The IEP notes that global militarization levels had been declining since 2008 but this trend reversed in 2022 The analysts predict that militarization will continue to rise for at least the next five years,,1669110938,13854,24
24221,2024-08-11T10:40:14+00:00,Russian forces attacked Khersonelectrotrans causing damage to buildings and trolleybuses Fortunately according to local authorities no injuries were reported among the people,,1669110938,13215,6
24220,2024-08-11T08:27:44+00:00,Belarus is moving tanks to the border with Ukraine following President Lukashenkos recent statements about bolstering border troop deployments The Belarusian Ministry of Defense released footage showing the movement of tanks Lukashenko had previously ordered the strengthening of troop groupings in the Gomel and Mozyr tactical directions stating that this was necessary to react to any provocations,,1669110938,13429,13
24219,2024-08-11T07:01:58+00:00,Russian forces have struck Kramatorsk again targeting an infrastructure facility According to Vadym Filashkin the head of the Donetsk Regional Military Administration four people are known to have been injured in the attackOne person is in serious condition and is currently undergoing surgery Two others sustained minor injuries and one victim did not require medical assistance The extent of the destruction and the final number of casualties are still being assessed,,1669110938,13210,6
24218,2024-08-11T06:28:23+00:00,A man and a child were tragically killed in a night attack by Russian forces in the Kyiv region According to the State Emergency Service fragments of a missile struck private residential buildings in the Brovary districtThree people were seriously injured including a 13yearold child A 35yearold man and his 4yearold son were trapped under the rubble Sadly they were found dead during the search and rescue operationsAdditionally around a dozen Shahed drones attempted to reach the capital but all were successfully destroyed according to the Kyiv City Military Administration,,1669110938,13189,9
24214,2024-08-11T06:10:05+00:00,Six underground schools are being built in the Zaporizhzhia region,,1669110938,13207,11
24213,2024-08-11T04:46:06+00:00,In Belarus following statements by President Lukashenko there are threats to close the Ukrainian embassy in Minsk The Belarusian Ministry of Foreign Affairs informed Ukraines temporary charg daffaires Olga Tymosh that the country might reconsider the continued presence of Ukraines diplomatic mission in MinskThe Ukrainian diplomat was strongly protested and given a formal note regarding what Belarus claims was a violation of its border by a group of unmanned aerial vehicles launched from Ukrainian territory,,1669110938,13201,7
24212,2024-08-11T02:15:06+00:00,Fighters,,1669110938,13275,5
24211,2024-08-11T00:10:06+00:00,Zaporizhzhia direction SkyHunters from the 65th Separate Mechanized Brigade destroy the positions of the Russians near Robotyne ,,1669110938,13006,8
24210,2024-08-10T22:26:11+00:00,Russia is launching newly manufactured missiles at Ukraine which may suggest a rapid depletion of its prewar stockpiles according to The New York TimesAnalysts from the British nongovernmental organization Conflict Armament Research CAR examined the Kh101 missile that struck the Ohmatdyt hospital on July 8 and determined it was produced between April 1 and June 30 2024This indicates that Russian forces are using these weapons as soon as they come off the assembly line the article states It also highlights that Russia continues to produce advanced weapons despite Western sanctions aimed at slowing down its productionSince November 2022 analysts have studied fragments of 12 Kh101 cruise missiles and found that most were launched within about two months of production This they believe suggests that the Russian military has quickly exhausted its prewar reserves,,1669110938,13370,22
24209,2024-08-10T21:35:58+00:00,Air defense is working right now in Ukraine Explosions were heard in Kyiv Poltava and other regions,,1669110938,13129,6
24208,2024-08-10T20:35:07+00:00,The Ukrainian MAGURA V5 attack marine drone destroyed the Russian speedboat Tunets during the night of August 89 2024 near Chornomorske in temporarily occupied Crimea According to the GUR the operation also resulted in damage to three more Russian watercraft with their types still being identifiedThe highspeed transport landing craft of the KS 701 project like the Tunets were used by Russian forces in occupied Crimea for patrolling and logistics This isnt the first time vessels of this type have been targeted Ukrainian scouts destroyed two and damaged two others near the Tunets Peninsula in May of this year,,1669110938,13566,5
24207,2024-08-10T19:45:50+00:00,Iryna Koliadenko won a silver medal at the 2024 Olympics in wrestling She reached the final but was defeated by Japans Motoki Sakura,,1669110938,12980,5
24206,2024-08-10T19:22:06+00:00,The US is currently clarifying the objectives of the operation in the Kursk region according to White House adviser John KirbyKirby mentioned that the United States does not yet have a clear understanding of the goals behind Ukraines actions in breaking through the Russian border However he emphasized that the Ukrainian Armed Forces have not violated the restrictions on attacks deep into Russian territory which the US had previously setThey are using American weapons in areas where we had previously stated they could use US weapons for crossborder strikes The primary goal remains to help Ukraine defend itself and we will wait to see what Ukraine says about that Kirby saidHe also noted that the Biden administration will continue to support Ukraines critical security and defense needs working in partnership with more than 50 allies and partners to help Kyiv succeed,,1669110938,13256,15
24205,2024-08-10T17:53:12+00:00,In his evening address President Zelenskyy mentioned that CommanderinChief Syrskyi has reported several times today particularly about pushing the war onto the territory of the Russian aggressorWe are not neglecting any part of the front The Sumy region Kharkiv region all directions in the Donetsk regionespecially the most intense areas like Pokrovsk Toretsk Kramatorskand the south of our country There is something to thank Ukrainian soldiers for in every region Ukraine is proving that it can truly restore justice and apply the necessary pressure on the aggressor Zelenskyy said,,1669110938,12868,6
24204,2024-08-10T16:48:06+00:00,In Kostiantynivka Donetsk region the rubble removal after the Russian strike on August 9 has been completed The final toll is 14 dead and 44 injuredAccording to the Minister of Internal Affairs Ihor Klymenko an interdepartmental investigative group has been formed to thoroughly document this Russian war crime The group includes members of the National Police and the Security Service of Ukraine,,1669110938,12765,7
24203,2024-08-10T15:20:21+00:00,The Kursk operation may partly serve to further expose the myth of Russias socalled red lines according to an article in Foreign PolicyIn the past there was intense debate in Washington Berlin and the media about possible red lines that if crossed could trigger a Third World War or nuclear conflict with Russia One such line was the use of Western weapons to bring the conflict onto Russian territory However this has already occurred writes Andreas Umland an analyst at the Swedish Institute of International Relations He argues that the Kursk operation demonstrates the fallacy of these red linesUmland points out that this operation showcases Ukraines ability to execute unexpected and sudden breakthroughssomething Russia has consistently failed to achieve since the war began He suggests that Ukraines strategy may be shifting not just the military dynamics on the ground but also the framework for negotiationsfrom a land for peace agreement to a land for land agreementThis situation according to Umland places Putin in a difficult position losing control over Russian territory is a significant embarrassment for the Kremlin However the occupied Ukrainian regions that Putin aims to retain are also part of the state territory he is obligated to protectUmland concludes that Ukraines new strategy might enable the doves within the Russian leadershipif they exist and have any influence over Putinto argue for the cancellation of the annexation of these territories to restore Russias territorial integrity As long as Ukraine can control Russian territories there will be mounting pressure on Putin to bring them back under Moscows control,,1669110938,12803,41
24202,2024-08-10T14:26:10+00:00,The Ukrainian Navy and the Main Directorate of Intelligence conducted an attack on a gas tower that had been occupied by Russian forces and equipment the day before In a statement to Ukrainian Pravda Navy spokesman Dmytro Pletenchuk mentioned that this is not the first such operation He added that the enemy had been using the tower to disrupt the normal operation of the grain corridor,,1669110938,12579,9
24201,2024-08-10T12:52:06+00:00,This morning Russian forces struck a critical infrastructure facility in Kramatorsk with a missile killing one worker and injuring several others according to Vadym Filashkin head of the Donetsk Regional Military Administration The facilitys buildings were seriously damaged and the extent of the damage is still being assessedOverall on August 9 Russian attacks in the Donetsk region claimed the lives of 14 residents in Kostiantynivka and injured 42 others across the region,,1669110938,12679,6
24200,2024-08-10T11:35:18+00:00,Two children have been identified among the dead in Kostiantynivka according to the Prosecutor Generals Office The department reported that the deceased girls were 9 and 11 years old Identification tests are still ongoing for six more victims including another possible child,,1669110938,12623,6
24199,2024-08-10T10:24:31+00:00,US Ambassador to Ukraine Bridget Brink and EU foreign policy chief Josep Borrell have condemned the latest Russian terrorist attack on KostiantynivkaRussia is again attacking peaceful civilian communities in Ukraine This time a rocket attack on a shopping center in Kostiantynivka Donetsk region killed at least 14 people and injured 43 Russia must be held accountable for these war crimes Brink wrote on the X social networkBorrell also expressed his outrage Russia fired again at Ukrainian civilians hitting a crowded shopping center in Kostiantynivka Donetsk region We support accountability for this and other Russian war crimes Now Ukraine needs more military support to protect its cities civilian population and infrastructure,,1669110938,12991,10
24198,2024-08-10T07:27:00+00:00,CAR investigators have determined that the missile used by the Russian army to strike the Ohmatdyt hospital on July 8 was manufactured in Russia just a few weeks or possibly even days before the attack,,1669110938,12892,11
24197,2024-08-10T06:04:06+00:00,In August Lithuania will deliver a new batch of military aid to Ukraine including shortrange antiaircraft systems armored vehicles and drone combat equipment according to the Lithuanian Ministry of DefenseLithuania will soon provide Ukraine with urgently needed shortrange air defense systems contributing to the air defense coalition led by Germany the US and France We will also supply other military equipment weapons and systems essential for daily combat This is an investment in our own security said Lithuanian Defense Minister Laurynas KasinasThe aid package will include 14 M113 armored personnel carriers shortrange air defense systems with missiles electronic warfare equipment SUVs with spare parts tractor trucks loader systems small arms and ammunition and additional spare parts,,1669110938,13487,9
24196,2024-08-10T04:11:11+00:00,Mali has expelled the Swedish ambassador after Sweden cut its aid to the country in response to Malis deteriorating relationship with UkraineSweden stated that it is impossible to support Russias illegal war of aggression against Ukraine while receiving several hundred million kroner in development aid each year Malis Ministry of Foreign Affairs condemned these remarks as a hostile statement,,1669110938,12808,13
24195,2024-08-10T02:10:06+00:00,Strike drones of the fighters of the border commandant Shkval fervently met the Russian occupiers Vovchansk direction,,1669110938,13038,9
24193,2024-08-10T00:57:06+00:00,Beforeafter,,1669110938,13157,15
24192,2024-08-09T23:08:06+00:00,Powerful footage of the coverage of the Russian training ground in the Zaporizhzhia region with GMLRS missiles and ATACMS,,1669110938,13384,17
24191,2024-08-09T21:49:06+00:00,The United States has announced a new 125 million military aid package for Ukraine according to the White House The package will include Stinger missiles and artillery ammunition,,1669110938,13237,6
24190,2024-08-09T20:20:17+00:00,The latest Su57 fighter jets were stationed at the Russian Aerospace Forces airbase in Lipetsk where longrange drones launched a successful nighttime attack according to Defence ExpressThe airbase located 280 km from Ukraines border was targeted by a largescale raid involving several dozen UAVs The drones managed to penetrate Russian air defenses delivering a significant blow to an aviation ammunition warehouseLocal authorities announced the evacuation of several villages due to the detonation of explosive materials The scale of the explosions was so large that NASAs satellite monitoring of fires captured itInterestingly the Lipetsk airbase also serves as a training center for pilots on the new fifth generation Su57 aircraft However its unclear whether these aircraft were present during the attack or if they sustained any damage If they were hit this would mark the second such incident following an earlier attack on the Akhtubinsk airfield,,1669110938,13716,18
24189,2024-08-09T19:10:06+00:00, Ukrainian wrestler Iryna Koliadenko reached the finals of the 2024 Olympics in freestyle wrestling She will compete for gold,,1669110938,12815,5
24188,2024-08-09T18:10:14+00:00,The Russian economy currently booming due to large military orders may soon face a significant recession This downturn isnt tied to a single cause but stems from systemic issues that have worsened due to the overheating of the economy driven by government spending on the militaryindustrial complex according to BloombergLabor resources are nearly depleted with intense competition between the military and civilian sectors for skilled workers Its becoming increasingly difficult to find qualified employees or military personnel even with substantial benefits and comfortable working conditionsThe construction and banking sectors once key growth drivers are also slowing down High interest rates are halting most mortgage programs which were heavily funded by the government Last month the government nearly stopped its mortgage subsidies with no signs of resuming themDespite these challenges experts predict that the gross domestic product GDP will grow by over 4 annually in the second quarter However theres no official forecast for future GDP growth likely because even government analysts anticipate significant economic problems Economists expect the Russian economy to slow with GDP growth potentially dropping to 2 and in the coming years it could fall further to just 05Elvira Nabiullina head of the National Bank of Russia noted that the economys overheating is the worst since the 2008 financial crisis She believes that labor force and production capacity reserves are nearly exhausted casting serious doubt on continued economic growth,,1669110938,13314,16
24187,2024-08-09T17:06:06+00:00,What is going on in Kursk Updates on reported incursion herehttpsunited24mediacomlatestnewslatestupdatesonukrainesreportedincursionintokurskregion1651,,1669110938,13047,8
24186,2024-08-09T16:04:15+00:00,Dutch Defense Minister Ruben Brekelmans stated that the Russian armys strike on a supermarket in Kostiantynivka serves as yet another reminder of why allies must continue to support Ukraine,,1669110938,12614,7
24185,2024-08-09T15:01:06+00:00,The Ukrainian Ministry of Defense has ordered eight advanced surgical brigade FST stations from the German company Rheinmetall for its armed forces Rheinmetall medical vehicles are highly mobile very fast in operation and meet the highest quality standards This recent order underscores the success of our initial medical equipment deliveries to Ukraine said Rheinmetall CEO Armin PappergerAlong with the FST stations a weeklong training session for Ukrainian personnel in Germany is also planned,,1669110938,13006,7
